14-Aug-2017 04-56-55	999	1	experiment created.
14-Aug-2017 04-56-58	122	2	beginning practice:
14-Aug-2017 04-59-16	999	1	experiment created.
14-Aug-2017 04-59-19	123	2	beginning practice:
14-Aug-2017 05-00-03	999	1	experiment created.
14-Aug-2017 05-00-05	123	2	beginning practice:
14-Aug-2017 05-00-21	999	1	experiment created.
14-Aug-2017 05-00-23	123	2	beginning practice:
14-Aug-2017 05-01-04	999	1	experiment created.
14-Aug-2017 05-01-06	123	2	beginning practice:
14-Aug-2017 05-01-06	123	2	Displaying stimuli
14-Aug-2017 05-01-27	999	1	experiment created.
14-Aug-2017 05-01-30	123	2	beginning practice:
14-Aug-2017 05-01-30	123	2	Displaying stimuli
14-Aug-2017 05-01-33	123	2	Begin CSI
14-Aug-2017 05-03-33	999	1	experiment created.
14-Aug-2017 05-03-35	123	2	beginning practice:
14-Aug-2017 05-03-35	123	2	Displaying stimuli
14-Aug-2017 05-03-38	123	2	Begin CSI
14-Aug-2017 05-04-46	999	1	experiment created.
14-Aug-2017 05-04-49	123	2	beginning practice:
14-Aug-2017 05-04-49	123	2	Displaying stimuli
14-Aug-2017 05-04-52	123	2	Begin CSI
14-Aug-2017 05-05-12	999	1	experiment created.
14-Aug-2017 05-05-16	123	2	beginning practice:
14-Aug-2017 05-05-16	123	2	Displaying stimuli
14-Aug-2017 05-05-19	123	2	Begin CSI
14-Aug-2017 05-05-21	123	2	Participant made a response for OS
14-Aug-2017 05-05-21	123	2	Participant made a response for OS
14-Aug-2017 05-05-22	123	2	Participant made a response for OS
14-Aug-2017 05-05-23	123	2	Participant made a response for OS
14-Aug-2017 05-05-46	999	1	experiment created.
14-Aug-2017 05-05-50	123	2	beginning practice:
14-Aug-2017 05-05-50	123	2	Displaying stimuli
14-Aug-2017 05-05-53	123	2	Begin CSI
14-Aug-2017 05-05-53	123	2	Participant made a response for OS
14-Aug-2017 05-05-56	123	2	Participant made a response for OS
14-Aug-2017 05-07-58	999	1	experiment created.
14-Aug-2017 05-08-01	123	2	beginning practice:
14-Aug-2017 05-08-01	123	2	Displaying stimuli
14-Aug-2017 05-08-04	123	2	Begin CSI
14-Aug-2017 05-08-05	123	2	Participant made a response for OS
14-Aug-2017 05-08-05	123	2	Participant made a response for OS
14-Aug-2017 05-08-06	123	2	Participant made a response for OS
14-Aug-2017 05-08-06	123	2	Participant made a response for OS
14-Aug-2017 05-08-08	123	2	Participant made a response for OS
14-Aug-2017 05-08-08	123	2	Participant made a response for OS
14-Aug-2017 05-08-09	123	2	Probe displayed
14-Aug-2017 05-08-15	123	2	Recognition response made
14-Aug-2017 05-08-16	123	2	Exiting trial, gooodbye.
14-Aug-2017 05-08-16	123	2	<Trial.Trial object at 0x05A125F0>
14-Aug-2017 05-08-16	123	2	Displaying stimuli
14-Aug-2017 05-08-19	123	2	Begin CSI
14-Aug-2017 05-08-19	123	2	Participant made a response for OS
14-Aug-2017 05-08-23	123	2	Participant made a response for OS
14-Aug-2017 05-08-24	123	2	Probe displayed
14-Aug-2017 05-08-29	123	2	Recognition response made
14-Aug-2017 05-08-30	123	2	Exiting trial, gooodbye.
14-Aug-2017 05-08-30	123	2	<Trial.Trial object at 0x05A12270>
14-Aug-2017 05-08-30	123	2	Displaying stimuli
14-Aug-2017 05-08-33	123	2	Begin CSI
14-Aug-2017 05-08-35	123	2	Participant made a response for OS
14-Aug-2017 05-08-35	123	2	Participant made a response for OS
14-Aug-2017 05-08-36	123	2	Participant made a response for OS
14-Aug-2017 05-08-37	123	2	Participant made a response for OS
14-Aug-2017 05-08-38	123	2	Probe displayed
14-Aug-2017 05-08-39	123	2	Recognition response made
14-Aug-2017 05-08-39	123	2	Exiting trial, gooodbye.
14-Aug-2017 05-08-39	123	2	<Trial.Trial object at 0x04E2EA90>
14-Aug-2017 05-08-39	123	2	Displaying stimuli
14-Aug-2017 05-08-42	123	2	Begin CSI
14-Aug-2017 05-08-47	123	2	Probe displayed
14-Aug-2017 05-08-51	123	2	Recognition response made
14-Aug-2017 05-08-52	123	2	Exiting trial, gooodbye.
14-Aug-2017 05-08-52	123	2	<Trial.Trial object at 0x05A12810>
14-Aug-2017 05-08-52	123	2	Displaying stimuli
14-Aug-2017 05-08-55	123	2	Begin CSI
14-Aug-2017 05-09-00	123	2	Probe displayed
14-Aug-2017 05-09-01	123	2	Recognition response made
