05-Sep-2017 10-41-07	999	1	experiment created.
05-Sep-2017 10-41-45	1	2	beginning practice:
05-Sep-2017 10-41-45	1	2	Displaying stimuli
05-Sep-2017 10-41-49	1	2	Begin CSI
05-Sep-2017 10-41-50	1	2	Participant made a response for OS
05-Sep-2017 10-41-52	1	2	Participant made a response for OS
05-Sep-2017 10-41-54	1	2	Participant made a response for OS
05-Sep-2017 10-41-55	1	2	Probe displayed
05-Sep-2017 10-41-57	1	2	Recognition response made
05-Sep-2017 10-41-58	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-41-58	1	2	6000	3	intrusion	green	middle	337	1		131	2		270	3		119	4		390	5		38	6		119	0		1	2013	3
05-Sep-2017 10-41-58	1	2	Displaying stimuli
05-Sep-2017 10-42-02	1	2	Begin CSI
05-Sep-2017 10-42-03	1	2	Participant made a response for OS
05-Sep-2017 10-42-05	1	2	Participant made a response for OS
05-Sep-2017 10-42-08	1	2	Probe displayed
05-Sep-2017 10-42-09	1	2	Recognition response made
05-Sep-2017 10-42-09	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-42-09	1	2	6000	2	intrusion	green	middle	252	1		39	2		266	3		312	4		155	5		372	6		155	0		0	1092	2
05-Sep-2017 10-42-09	1	2	Displaying stimuli
05-Sep-2017 10-42-13	1	2	Begin CSI
05-Sep-2017 10-42-15	1	2	Participant made a response for OS
05-Sep-2017 10-42-16	1	2	Participant made a response for OS
05-Sep-2017 10-42-18	1	2	Participant made a response for OS
05-Sep-2017 10-42-20	1	2	Probe displayed
05-Sep-2017 10-42-20	1	2	Recognition response made
05-Sep-2017 10-42-21	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-42-21	1	2	6000	3	intrusion	red	middle	122	4		302	5		349	6		394	1		386	2		219	3		386	0		1	658	3
05-Sep-2017 10-42-21	1	2	Displaying stimuli
05-Sep-2017 10-42-25	1	2	Begin CSI
05-Sep-2017 10-42-26	1	2	Participant made a response for OS
05-Sep-2017 10-42-27	1	2	Participant made a response for OS
05-Sep-2017 10-42-28	1	2	Participant made a response for OS
05-Sep-2017 10-42-30	1	2	Participant made a response for OS
05-Sep-2017 10-42-31	1	2	Probe displayed
05-Sep-2017 10-42-32	1	2	Recognition response made
05-Sep-2017 10-42-32	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-42-32	1	2	6000	4	intrusion	green	middle	330	1		329	2		18	3		294	4		347	5		40	6		40	0		1	829	4
05-Sep-2017 10-42-32	1	2	Displaying stimuli
05-Sep-2017 10-42-36	1	2	Begin CSI
05-Sep-2017 10-42-37	1	2	Participant made a response for OS
05-Sep-2017 10-42-40	1	2	Participant made a response for OS
05-Sep-2017 10-42-42	1	2	Probe displayed
05-Sep-2017 10-42-43	1	2	Recognition response made
05-Sep-2017 10-42-43	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-42-43	1	2	6000	2	intrusion	red	middle	176	4		196	5		35	6		108	1		238	2		250	3		250	0		1	460	2
05-Sep-2017 10-42-45	1	2	beginning trials:
05-Sep-2017 10-42-45	1	2	Displaying stimuli
05-Sep-2017 10-42-49	1	2	Begin CSI
05-Sep-2017 10-42-49	1	2	Participant made a response for OS
05-Sep-2017 10-42-51	1	2	Participant made a response for OS
05-Sep-2017 10-42-52	1	2	Participant made a response for OS
05-Sep-2017 10-42-54	1	2	Participant made a response for OS
05-Sep-2017 10-42-55	1	2	Probe displayed
05-Sep-2017 10-42-55	1	2	Recognition response made
05-Sep-2017 10-42-56	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-42-56	1	2	6000	4	intrusion	green	middle	62	1		392	2		222	3		364	4		258	5		268	6		268	0		1	585	4
05-Sep-2017 10-42-56	1	2	Displaying stimuli
05-Sep-2017 10-43-00	1	2	Begin CSI
05-Sep-2017 10-43-00	1	2	Participant made a response for OS
05-Sep-2017 10-43-03	1	2	Participant made a response for OS
05-Sep-2017 10-43-06	1	2	Probe displayed
05-Sep-2017 10-43-06	1	2	Recognition response made
05-Sep-2017 10-43-07	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-43-07	1	2	6000	2	intrusion	green	middle	353	1		182	2		204	3		290	4		3	5		233	6		290	0		1	740	2
05-Sep-2017 10-43-07	1	2	Displaying stimuli
05-Sep-2017 10-43-11	1	2	Begin CSI
05-Sep-2017 10-43-12	1	2	Participant made a response for OS
05-Sep-2017 10-43-13	1	2	Participant made a response for OS
05-Sep-2017 10-43-15	1	2	Participant made a response for OS
05-Sep-2017 10-43-17	1	2	Probe displayed
05-Sep-2017 10-43-18	1	2	Recognition response made
05-Sep-2017 10-43-18	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-43-18	1	2	6000	3	positive	red	middle	0	4		205	5		188	6		242	1		267	2		154	3		0	0		0	785	3
05-Sep-2017 10-43-18	1	2	Displaying stimuli
05-Sep-2017 10-43-22	1	2	Begin CSI
05-Sep-2017 10-43-23	1	2	Participant made a response for OS
05-Sep-2017 10-43-26	1	2	Participant made a response for OS
05-Sep-2017 10-43-28	1	2	Probe displayed
05-Sep-2017 10-43-29	1	2	Recognition response made
05-Sep-2017 10-43-30	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-43-30	1	2	6000	2	intrusion	green	middle	2	1		352	2		385	3		116	4		309	5		393	6		309	0		1	839	2
05-Sep-2017 10-43-30	1	2	Displaying stimuli
05-Sep-2017 10-43-34	1	2	Begin CSI
05-Sep-2017 10-43-34	1	2	Participant made a response for OS
05-Sep-2017 10-43-37	1	2	Participant made a response for OS
05-Sep-2017 10-43-40	1	2	Probe displayed
05-Sep-2017 10-43-40	1	2	Recognition response made
05-Sep-2017 10-43-41	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-43-41	1	2	6000	2	positive	red	middle	135	4		45	5		272	6		350	1		323	2		160	3		135	0		1	619	2
05-Sep-2017 10-43-41	1	2	Displaying stimuli
05-Sep-2017 10-43-45	1	2	Begin CSI
05-Sep-2017 10-43-45	1	2	Participant made a response for OS
05-Sep-2017 10-43-47	1	2	Participant made a response for OS
05-Sep-2017 10-43-49	1	2	Participant made a response for OS
05-Sep-2017 10-43-51	1	2	Probe displayed
05-Sep-2017 10-43-51	1	2	Recognition response made
05-Sep-2017 10-43-52	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-43-52	1	2	6000	3	positive	red	middle	370	4		164	5		191	6		128	1		224	2		301	3		164	0		0	577	2
05-Sep-2017 10-43-52	1	2	Displaying stimuli
05-Sep-2017 10-43-56	1	2	Begin CSI
05-Sep-2017 10-43-56	1	2	Participant made a response for OS
05-Sep-2017 10-43-59	1	2	Participant made a response for OS
05-Sep-2017 10-44-02	1	2	Probe displayed
05-Sep-2017 10-44-03	1	2	Recognition response made
05-Sep-2017 10-44-03	1	2	Exiting trial, gooodbye.
05-Sep-2017 10-44-03	1	2	6000	2	positive	red	middle	278	4		248	5		57	6		117	1		74	2		389	3		57	0		0	685	2
05-Sep-2017 10-44-03	1	2	Displaying stimuli
05-Sep-2017 10-44-07	1	2	Begin CSI
05-Sep-2017 10-44-08	1	2	Participant made a response for OS
